app_id | labels
7520|['rpg']
7530|['strategy']
7600|['simulation', 'strategy']
7610|['simulation', 'strategy']
7620|['simulation', 'strategy']
7650|['strategy']
7660|['strategy']
7670|['rpg']
7730|['strategy']
7760|['simulation', 'strategy']
7770|['strategy']
7830|['simulation', 'strategy']
8000|['puzzle']
8140|['puzzle']
8170|['simulation', 'strategy']
8200|['puzzle']
8400|['_two_d']
8500|['rpg', 'simulation', 'strategy']
8600|['simulation']
8790|['simulation']
8800|['strategy']
8850|['rpg']
8870|['rpg']
8880|['rpg', 'strategy']
8890|['rpg', 'strategy']
8930|['simulation', 'strategy']
8980|['rpg']
9060|['rpg']
9180|['_two_d']
9200|['rpg']
9310|['strategy']
9340|['strategy']
9350|['strategy']
9420|['strategy']
9450|['anime', 'strategy']
9500|['_two_d', 'puzzle']
9710|['strategy']
9760|['strategy']
9850|['simulation', 'strategy']
9880|['rpg']
9900|['rpg', 'strategy']
9940|['anime']
9980|['puzzle']
10150|['rpg']
10180|['strategy']
10250|['simulation']
10260|['simulation']
10270|['rpg', 'strategy']
10500|['strategy']
10680|['strategy']
11020|['simulation']
11040|['puzzle', 'rpg']
11050|['puzzle']
11190|['puzzle', 'rpg']
11240|['strategy']
11250|['simulation', 'strategy']
11260|['simulation', 'strategy']
11330|['puzzle', 'strategy']
11340|['_two_d', 'rpg']
11360|['_two_d', 'puzzle']
11450|['puzzle', 'rpg', 'strategy']
11480|['strategy']
11560|['strategy']
11590|['simulation']
11610|['anime', 'rpg']
12120|['rpg']
12170|['_two_d']
12180|['_two_d']
12200|['rpg', 'simulation']
12310|['rpg']
12320|['rpg']
12330|['rpg', 'simulation']
12420|['strategy']
12460|['strategy']
12470|['strategy']
12480|['strategy']
12500|['_two_d', 'anime', 'puzzle', 'rpg', 'strategy']
12510|['simulation', 'strategy']
12520|['simulation']
12530|['strategy']
12540|['puzzle']
12560|['simulation']
12640|['rpg']
12650|['simulation']
12660|['simulation']
12670|['simulation']
12710|['puzzle', 'rpg', 'strategy']
12770|['rpg']
12810|['puzzle', 'rpg', 'strategy']
12830|['simulation', 'strategy']
12900|['puzzle']
13140|['simulation', 'strategy']
13620|['strategy']
15100|['rpg']
15120|['strategy']
15160|['simulation']
15170|['rpg', 'strategy']
15190|['strategy']
15200|['simulation']
15210|['simulation']
15240|['simulation']
15300|['simulation', 'strategy']
15320|['simulation']
15370|['rpg', 'strategy']
15380|['strategy']
15390|['strategy']
15400|['strategy']
15500|['puzzle']
15620|['rpg', 'strategy']
15700|['_two_d', 'puzzle']
15710|['_two_d', 'puzzle']
15740|['puzzle', 'strategy']
15750|['strategy']
15900|['puzzle']
15930|['puzzle']
15960|['puzzle']
16030|['puzzle']
16040|['puzzle']
16100|['simulation']
16110|['simulation']
16120|['simulation']
16130|['simulation']
16180|['simulation']
16200|['simulation']
16500|['puzzle']
16810|['strategy']
17080|['rpg']
17100|['simulation', 'strategy']
17120|['simulation', 'strategy']
17140|['rpg', 'strategy']
17180|['strategy']
17390|['rpg', 'simulation', 'strategy']
17410|['puzzle']
17430|['simulation']
17440|['simulation', 'strategy']
17450|['rpg']
17460|['rpg']
17470|['rpg']
17480|['strategy']
17570|['rpg']
17710|['strategy']
17740|['strategy']
18000|['rpg']
18020|['rpg']
18040|['rpg']
18050|['rpg']
18070|['rpg']
18120|['strategy']
18300|['puzzle']
18400|['puzzle', 'strategy']
18420|['puzzle', 'strategy']
18470|['strategy']
18480|['puzzle']
18500|['strategy']
18600|['strategy']
18700|['_two_d', 'puzzle']
19020|['puzzle', 'rpg']
19800|['strategy']
19830|['simulation', 'strategy']
19900|['strategy']
20510|['rpg']
20540|['strategy']
20550|['strategy']
20570|['rpg', 'strategy']
20700|['strategy']
20710|['puzzle', 'strategy']
20900|['rpg']
20920|['rpg']
21130|['puzzle']
21400|['strategy']
21600|['strategy']
21640|['puzzle', 'strategy']
21660|['_two_d', 'anime']
21680|['_two_d']
21800|['strategy']
22000|['_two_d', 'puzzle', 'strategy']
22100|['rpg', 'simulation', 'strategy']
22120|['puzzle']
22130|['strategy']
22140|['puzzle']
22180|['puzzle']
22230|['strategy']
22300|['rpg']
22320|['rpg']
22330|['rpg']
22370|['rpg']
22380|['rpg']
22450|['rpg']
22490|['rpg']
22500|['strategy']
22600|['_two_d', 'strategy']
23300|['puzzle']
23310|['rpg', 'strategy']
23380|['puzzle', 'rpg']
23400|['simulation', 'strategy']
23420|['simulation', 'strategy']
23450|['simulation', 'strategy']
23460|['strategy']
23490|['simulation', 'strategy']
23500|['puzzle', 'rpg']
23600|['rpg', 'strategy']
23700|['puzzle', 'rpg']
24010|['simulation', 'strategy']
24200|['rpg']
24240|['rpg', 'simulation', 'strategy']
24400|['rpg', 'strategy']
24410|['strategy']
24420|['_two_d', 'puzzle']
24460|['rpg', 'strategy']
24480|['rpg', 'strategy']
24640|['simulation']
24650|['simulation']
24660|['simulation']
24670|['simulation']
24720|['rpg', 'simulation', 'strategy']
24740|['simulation']
24780|['simulation', 'strategy']
24790|['strategy']
24800|['strategy']
24810|['strategy']
24870|['simulation']
24960|['simulation', 'strategy']
24980|['rpg']
25010|['rpg']
25500|['simulation']
25600|['_two_d', 'rpg']
25620|['_two_d', 'rpg']
25800|['simulation', 'strategy']
25830|['strategy']
25850|['rpg', 'strategy']
25890|['simulation', 'strategy']
25900|['rpg', 'strategy']
25910|['simulation', 'strategy']
25930|['strategy']
25980|['simulation', 'strategy']
25990|['simulation', 'strategy']
26000|['puzzle']
26500|['puzzle']
26800|['_two_d', 'puzzle', 'strategy']
26900|['_two_d', 'puzzle', 'simulation']
27020|['anime', 'simulation']
27400|['rpg']
27900|['puzzle']
29130|['puzzle']
29160|['puzzle']
29180|['_two_d', 'puzzle', 'simulation', 'strategy']
29800|['rpg', 'strategy']
31170|['puzzle']
31270|['_two_d', 'puzzle']
31280|['simulation', 'strategy']
31290|['puzzle']
31800|['puzzle']
31810|['puzzle']
31820|['puzzle']
31830|['puzzle']
31840|['puzzle']
31850|['puzzle']
31860|['puzzle']
31880|['puzzle']
31890|['puzzle']
31900|['puzzle']
31910|['puzzle']
31920|['puzzle']
31930|['puzzle']
31980|['puzzle']
32110|['puzzle']
32120|['puzzle']
32140|['puzzle']
32150|['puzzle', 'strategy']
32340|['puzzle']
32350|['simulation']
32360|['_two_d', 'puzzle']
32370|['rpg']
32410|['puzzle']
32430|['rpg']
32440|['puzzle']
32460|['_two_d', 'puzzle']
32470|['simulation', 'strategy']
32500|['rpg']
32510|['puzzle', 'strategy']
32710|['simulation']
32720|['simulation']
32730|['simulation']
32740|['simulation']
32750|['simulation']
32760|['simulation']
32800|['rpg', 'strategy']
32900|['simulation', 'strategy']
33100|['rpg']
33110|['rpg']
33120|['rpg']
33130|['rpg']
33180|['rpg']
33210|['simulation', 'strategy']
33460|['puzzle', 'simulation', 'strategy']
33520|['simulation', 'strategy']
33550|['rpg']
33570|['rpg', 'simulation', 'strategy']
33580|['simulation', 'strategy']
33600|['_two_d', 'puzzle']
33610|['puzzle']
33620|['simulation']
33650|['puzzle']
33660|['puzzle']
33670|['rpg', 'strategy']
33680|['_two_d', 'puzzle']
33700|['simulation']
33710|['simulation']
33720|['simulation']
33770|['rpg']
33900|['simulation', 'strategy']
33930|['simulation', 'strategy']
33950|['puzzle']
34010|['rpg']
34030|['simulation', 'strategy']
34270|['_two_d', 'rpg']
34420|['strategy']
34500|['simulation', 'strategy']
34600|['strategy']
34630|['strategy']
34640|['strategy']
34810|['simulation']
34820|['simulation']
34870|['simulation', 'strategy']
34900|['puzzle']
35000|['anime']
35130|['puzzle']
35140|['puzzle']
35300|['strategy']
35450|['simulation', 'strategy']
35460|['puzzle']
35480|['_two_d', 'strategy']
35600|['puzzle', 'strategy']
35700|['_two_d', 'puzzle']
35720|['_two_d', 'puzzle', 'rpg']
36150|['strategy']
36310|['strategy']
36900|['simulation']
36910|['simulation']
37000|['strategy']
37030|['strategy']
37100|['_two_d', 'rpg']
37210|['simulation']
37220|['simulation']
37230|['simulation']
37400|['_two_d']
37500|['puzzle']
37600|['puzzle']
37800|['puzzle']
37960|['puzzle']
38000|['puzzle']
38070|['simulation']
38080|['simulation']
38090|['simulation']
38100|['simulation']
38110|['simulation']
38150|['puzzle']
38210|['puzzle']
38230|['simulation']
38400|['_two_d', 'rpg']
38410|['rpg']
38420|['rpg', 'strategy']
38440|['rpg', 'strategy']
38490|['_two_d']
38600|['_two_d', 'puzzle']
38700|['_two_d', 'puzzle']
38720|['puzzle', 'strategy']
38740|['puzzle']
39000|['puzzle', 'simulation', 'strategy']
39110|['puzzle']
39120|['rpg', 'strategy']
39140|['rpg', 'strategy']
39150|['rpg']
39160|['rpg']
39190|['rpg']
39200|['rpg']
39210|['anime', 'rpg']
39500|['rpg']
39510|['rpg']
39520|['simulation', 'strategy']
39540|['rpg', 'strategy']
39550|['rpg', 'strategy']
39630|['simulation']
39640|['simulation']
39650|['rpg', 'simulation', 'strategy']
39660|['rpg', 'simulation', 'strategy']
39680|['rpg', 'simulation', 'strategy']
39690|['rpg']
40100|['strategy']
40300|['rpg']
40320|['strategy']
40390|['rpg']
40400|['_two_d', 'simulation', 'strategy']
40420|['_two_d', 'puzzle']
40500|['strategy']
40700|['_two_d', 'puzzle']
40720|['_two_d', 'puzzle']
40800|['_two_d']
40930|['_two_d', 'puzzle']
40950|['_two_d', 'simulation', 'strategy']
40960|['simulation', 'strategy']
40970|['_two_d', 'simulation', 'strategy']
40980|['simulation', 'strategy']
41100|['_two_d']
41300|['_two_d', 'simulation']
41500|['rpg']
41700|['rpg']
41740|['simulation']
41800|['_two_d', 'simulation', 'strategy']
41900|['rpg']
42140|['puzzle']
42170|['rpg', 'strategy']
42200|['puzzle']
42210|['puzzle']
42220|['puzzle']
42230|['puzzle']
42810|['strategy']
42850|['strategy']
42890|['strategy']
42910|['rpg', 'strategy']
42920|['strategy']
42930|['strategy']
42940|['strategy']
42950|['strategy']
42960|['simulation', 'strategy']
42980|['strategy']
42990|['strategy']
43100|['simulation']
43500|['simulation', 'strategy']
43600|['puzzle']
44340|['simulation', 'strategy']
44350|['simulation']
44360|['simulation']
44600|['simulation']
44680|['simulation']
44690|['simulation']
45000|['strategy']
45100|['simulation', 'strategy']
45300|['simulation']
45400|['_two_d', 'puzzle', 'strategy']
45420|['simulation']
45450|['_two_d', 'puzzle', 'strategy']
45700|['rpg']
45730|['_two_d']
45740|['rpg']
45760|['_two_d', 'anime']
46000|['puzzle']
46260|['rpg', 'strategy']
46270|['rpg', 'strategy']
46280|['rpg', 'strategy']
46290|['strategy']
46340|['simulation', 'strategy']
46350|['strategy']
46360|['simulation', 'strategy']
46370|['simulation']
46380|['strategy']
46400|['rpg']
46410|['rpg']
46440|['strategy']
46450|['anime', 'rpg', 'strategy']
46480|['puzzle']
46490|['puzzle']
46500|['puzzle']
46510|['puzzle']
46540|['strategy']
46550|['puzzle']
46560|['rpg', 'strategy']
46570|['rpg', 'strategy']
46700|['strategy']
46710|['strategy']
46720|['rpg']
46730|['rpg']
46740|['simulation']
46750|['puzzle']
46760|['strategy']
46770|['simulation', 'strategy']
46790|['strategy']
46830|['strategy']
46840|['strategy']
47000|['puzzle']
47400|['simulation', 'strategy']
47410|['rpg', 'simulation', 'strategy']
47540|['_two_d', 'puzzle', 'rpg']
47700|['strategy']
47730|['rpg']
47800|['strategy']
47810|['rpg', 'strategy']
47870|['simulation']
47890|['rpg', 'simulation', 'strategy']
47920|['simulation']
48000|['_two_d', 'puzzle']
48110|['simulation', 'strategy']
48150|['puzzle']
48220|['rpg', 'strategy']
48240|['simulation', 'strategy']
48700|['rpg', 'simulation', 'strategy']
48720|['rpg', 'simulation', 'strategy']
48800|['simulation']
48900|['_two_d', 'puzzle']
48950|['puzzle', 'strategy']
49300|['strategy']
49330|['strategy']
49470|['strategy']
49520|['rpg']
49810|['puzzle']
50000|['puzzle']
50130|['rpg']
50620|['puzzle', 'rpg']
50910|['puzzle']
51000|['puzzle']
51010|['simulation']
51060|['puzzle']
55000|['strategy']
55040|['strategy']
55140|['simulation']
55230|['rpg']
57000|['puzzle']
57200|['puzzle']
57300|['puzzle']
57620|['simulation', 'strategy']
57640|['puzzle']
57650|['rpg', 'simulation', 'strategy']
57680|['rpg']
57690|['simulation', 'strategy']
57740|['rpg', 'simulation', 'strategy']
57800|['puzzle']
58230|['puzzle']
58520|['strategy']
58550|['strategy']
58570|['puzzle']
58610|['simulation', 'strategy']
60700|['strategy']
60800|['rpg']
61100|['puzzle']
61310|['puzzle']
61500|['rpg', 'strategy']
61510|['rpg', 'strategy']
61520|['rpg', 'strategy']
61600|['puzzle']
61700|['_two_d', 'anime', 'puzzle', 'rpg', 'strategy']
61730|['_two_d', 'puzzle']
62000|['strategy']
62100|['puzzle']
63000|['strategy']
63200|['strategy']
63380|['simulation', 'strategy']
63500|['_two_d', 'strategy']
63610|['puzzle']
63650|['puzzle']
63660|['puzzle']
63700|['_two_d']
63710|['_two_d']
63800|['rpg', 'strategy']
63900|['strategy']
63910|['rpg', 'strategy']
63940|['strategy']
63950|['simulation']
63960|['strategy']
64000|['simulation', 'strategy']
65070|['simulation']
65200|['simulation']
65270|['simulation']
65300|['_two_d']
65400|['strategy']
65500|['puzzle']
65530|['rpg', 'strategy']
65540|['rpg']
65600|['rpg']
65610|['rpg']
65710|['puzzle']
65730|['simulation']
65740|['simulation', 'strategy']
65780|['simulation', 'strategy']
65790|['simulation', 'strategy']
65800|['rpg', 'strategy']
65930|['rpg', 'strategy']
65980|['simulation', 'strategy']
70100|['puzzle', 'simulation']
70110|['puzzle', 'simulation']
70120|['simulation']
70200|['simulation']
70210|['simulation']
70300|['_two_d', 'puzzle']
70400|['_two_d', 'anime', 'rpg', 'simulation', 'strategy']
70420|['anime', 'rpg']
70600|['strategy']
70620|['_two_d', 'puzzle', 'strategy']
70640|['_two_d', 'strategy']
70650|['puzzle', 'strategy']
70900|['strategy']
71000|['simulation']
71240|['simulation']
71340|['_two_d']
72000|['_two_d', 'puzzle']
72200|['simulation']
72400|['puzzle', 'strategy']
72850|['rpg']
72900|['rpg']
73010|['simulation', 'strategy']
73020|['simulation', 'strategy']
73060|['strategy']
73170|['simulation', 'strategy']
73190|['simulation', 'strategy']
73210|['rpg', 'simulation', 'strategy']
73220|['strategy']
78000|['puzzle', 'strategy']
80000|['strategy']
80200|['simulation', 'strategy']
80300|['puzzle']
80310|['_two_d']
80330|['_two_d', 'puzzle']
80340|['_two_d']
80350|['_two_d']
80360|['_two_d']
90200|['simulation']
90400|['puzzle']
90500|['strategy']
91200|['strategy']
91330|['simulation', 'strategy']
91600|['strategy']
91700|['rpg']
91810|['puzzle']
92000|['strategy']
92100|['_two_d', 'puzzle', 'simulation', 'strategy']
92200|['_two_d', 'anime']
92210|['anime']
92220|['_two_d', 'anime']
92300|['_two_d']
92800|['_two_d', 'puzzle', 'simulation', 'strategy']
92900|['simulation']
93200|['_two_d', 'strategy']
94000|['simulation']
94200|['_two_d']
94300|['_two_d', 'puzzle']
94400|['_two_d']
94590|['_two_d', 'puzzle']
95000|['puzzle']
95300|['_two_d']
95400|['_two_d', 'puzzle']
95700|['puzzle']
95900|['simulation']
96000|['_two_d', 'puzzle']
96100|['_two_d', 'anime', 'puzzle']
96900|['strategy']
97000|['_two_d', 'puzzle', 'simulation']
97110|['strategy']
97120|['strategy']
97130|['strategy']
97330|['strategy']
98100|['puzzle']
98200|['strategy']
98300|['simulation', 'strategy']
98600|['puzzle', 'simulation', 'strategy']
98800|['_two_d', 'rpg']
98900|['strategy']
99100|['rpg']
99700|['_two_d', 'puzzle', 'strategy']
99900|['anime', 'rpg']
99910|['_two_d', 'puzzle', 'strategy']
102200|['rpg']
102400|['strategy']
102500|['rpg']
102600|['rpg', 'strategy']
102840|['_two_d']
102850|['puzzle']
104000|['strategy']
104100|['strategy']
104200|['_two_d', 'anime', 'puzzle', 'strategy']
104900|['strategy']
105000|['_two_d', 'puzzle']
105100|['puzzle']
105300|['puzzle']
105450|['simulation', 'strategy']
105600|['_two_d', 'rpg']
105800|['_two_d']
107100|['_two_d', 'rpg']
107200|['_two_d', 'rpg', 'strategy']
107300|['_two_d', 'rpg']
107310|['_two_d', 'rpg']
107410|['simulation', 'strategy']
107800|['_two_d', 'puzzle']
108110|['rpg', 'simulation']
108200|['strategy']
108210|['simulation', 'strategy']
108500|['_two_d', 'puzzle', 'strategy']
108600|['_two_d', 'rpg', 'simulation']
108800|['rpg']
109200|['puzzle', 'rpg']
109600|['rpg']
109700|['strategy']
110800|['puzzle', 'rpg', 'strategy']
111000|['puzzle']
111600|['_two_d']
111800|['_two_d', 'puzzle']
111900|['strategy']
112100|['_two_d', 'rpg', 'strategy']
113020|['_two_d', 'strategy']
113200|['_two_d', 'rpg']
113400|['anime']
113420|['rpg']
115100|['puzzle', 'rpg']
115110|['puzzle']
115120|['strategy']
115200|['strategy']
115210|['strategy']
115220|['strategy']
115320|['rpg']
115800|['_two_d', 'rpg']
116120|['puzzle']
200010|['puzzle', 'strategy']
200080|['puzzle']
200130|['puzzle', 'strategy']
200150|['strategy']
200170|['_two_d', 'strategy']
200210|['_two_d', 'rpg', 'strategy']
200230|['simulation']
200370|['simulation', 'strategy']
200390|['strategy']
200410|['simulation']
200510|['rpg', 'strategy']
200550|['rpg', 'simulation', 'strategy']
200670|['rpg', 'strategy']
200710|['rpg']
200900|['_two_d']
200910|['rpg']
200940|['_two_d', 'anime']
200960|['rpg', 'strategy']
200980|['rpg', 'strategy']
200990|['rpg', 'strategy']
201000|['rpg', 'strategy']
201010|['rpg', 'strategy']
201070|['strategy']
201210|['rpg', 'strategy']
201230|['rpg']
201290|['strategy']
201420|['_two_d', 'puzzle']
201480|['_two_d', 'rpg']
201490|['simulation', 'strategy']
201510|['anime']
201570|['_two_d']
201790|['rpg', 'strategy']
201870|['rpg']
202130|['strategy']
202170|['rpg']
202200|['strategy']
202530|['_two_d']
202670|['puzzle']
202690|['strategy']
202710|['rpg', 'strategy']
202860|['strategy']
203140|['strategy']
203160|['puzzle', 'rpg']
203210|['_two_d']
203290|['simulation', 'strategy']
203350|['rpg', 'strategy']
203510|['_two_d', 'anime', 'rpg']
203560|['puzzle']
203630|['rpg', 'strategy']
203650|['_two_d']
203750|['rpg']
203770|['rpg', 'simulation', 'strategy']
203830|['puzzle']
203990|['_two_d']
204030|['rpg']
204060|['_two_d', 'puzzle']
204180|['_two_d', 'anime', 'puzzle', 'strategy']
204220|['_two_d', 'puzzle']
204240|['_two_d', 'puzzle', 'strategy']
204300|['_two_d', 'strategy']
204360|['_two_d', 'rpg']
204530|['_two_d', 'strategy']
204560|['rpg', 'strategy']
204630|['_two_d']
204860|['strategy']
204880|['simulation', 'strategy']
204940|['strategy']
204960|['anime', 'puzzle']
205020|['_two_d', 'puzzle']
205100|['rpg']
205190|['simulation']
205230|['_two_d']
205530|['simulation', 'strategy']
205610|['simulation', 'strategy']
205650|['puzzle']
205690|['_two_d', 'puzzle']
205710|['rpg']
205730|['_two_d', 'puzzle']
205810|['rpg', 'simulation', 'strategy']
205830|['puzzle']
205840|['puzzle']
205870|['puzzle']
205910|['puzzle']
205950|['anime']
205990|['rpg', 'strategy']
206020|['rpg']
206040|['rpg']
206060|['rpg']
206190|['_two_d', 'puzzle', 'strategy']
206250|['anime', 'rpg']
206370|['_two_d', 'puzzle']
206410|['puzzle', 'strategy']
206440|['_two_d', 'rpg']
206480|['puzzle', 'rpg']
206500|['rpg', 'strategy']
206610|['puzzle']
206690|['_two_d', 'strategy']
207040|['_two_d']
207140|['_two_d']
207150|['strategy']
207170|['puzzle', 'rpg']
207230|['anime', 'rpg']
207250|['strategy']
207320|['anime', 'rpg']
207350|['anime', 'rpg']
207370|['_two_d', 'anime']
207380|['_two_d', 'anime']
207400|['_two_d', 'anime']
207420|['_two_d', 'puzzle']
207430|['_two_d', 'rpg']
207490|['_two_d']
207530|['_two_d', 'anime']
207570|['puzzle']
207650|['_two_d', 'puzzle', 'strategy']
207690|['_two_d', 'puzzle']
207710|['strategy']
207730|['strategy']
207790|['simulation']
207930|['_two_d', 'rpg']
208110|['puzzle']
208140|['simulation', 'strategy']
208400|['_two_d', 'rpg', 'strategy']
208460|['strategy']
208500|['simulation']
208520|['rpg', 'simulation', 'strategy']
208580|['rpg']
208600|['simulation']
208620|['puzzle']
208630|['puzzle']
208640|['puzzle']
208650|['puzzle', 'strategy']
208670|['anime', 'rpg']
208710|['puzzle']
208730|['rpg']
208750|['_two_d', 'rpg']
209080|['simulation', 'strategy']
209120|['_two_d', 'anime']
209190|['_two_d', 'puzzle']
209230|['puzzle']
209270|['strategy']
209330|['_two_d']
209370|['_two_d', 'anime']
209390|['strategy']
209540|['simulation']
209610|['simulation']
209630|['puzzle']
209670|['_two_d', 'strategy']
209690|['strategy']
209730|['rpg']
209750|['strategy']
209790|['puzzle']
209830|['_two_d', 'rpg', 'simulation']
209850|['strategy']
209870|['rpg']
209950|['puzzle', 'strategy']
210170|['_two_d', 'puzzle', 'strategy']
210230|['puzzle']
210490|['strategy']
210550|['_two_d', 'puzzle']
210770|['rpg', 'strategy']
210870|['_two_d']
210970|['puzzle']
211010|['rpg']
211070|['strategy']
211160|['rpg', 'strategy']
211180|['puzzle']
211260|['_two_d']
211340|['anime', 'puzzle', 'rpg', 'simulation']
211360|['_two_d', 'puzzle']
211400|['_two_d', 'puzzle']
211420|['rpg']
211440|['_two_d', 'puzzle']
211500|['simulation']
211580|['rpg']
211780|['strategy']
211820|['_two_d', 'rpg']
211900|['_two_d', 'strategy']
211970|['simulation']
212010|['rpg', 'simulation', 'strategy']
212050|['puzzle']
212070|['simulation']
212110|['_two_d']
212160|['rpg']
212200|['anime', 'rpg', 'simulation']
212390|['rpg']
212500|['rpg']
212630|['strategy']
212680|['_two_d', 'rpg', 'simulation', 'strategy']
212700|['puzzle']
212780|['simulation']
212800|['_two_d']
213030|['rpg']
213650|['_two_d', 'strategy']
213670|['_two_d', 'rpg']
213850|['strategy']
214100|['simulation', 'strategy']
214130|['simulation']
214150|['strategy']
214170|['_two_d', 'rpg']
214340|['_two_d', 'puzzle']
214360|['strategy']
214420|['simulation', 'strategy']
214510|['puzzle']
214550|['_two_d', 'puzzle', 'simulation', 'strategy']
214560|['_two_d', 'puzzle', 'strategy']
214570|['anime']
214590|['anime', 'rpg']
214610|['anime', 'rpg', 'simulation']
214730|['_two_d', 'rpg', 'simulation', 'strategy']
214770|['_two_d']
214790|['_two_d', 'puzzle', 'strategy']
214830|['_two_d', 'anime', 'puzzle', 'rpg']
214910|['simulation']
214950|['simulation', 'strategy']
214970|['_two_d']
215080|['_two_d', 'anime', 'rpg', 'strategy']
215100|['anime', 'rpg']
215120|['anime', 'rpg']
215160|['puzzle']
215280|['puzzle', 'rpg']
215390|['simulation']
215450|['puzzle']
215470|['strategy']
215510|['_two_d', 'puzzle']
215530|['rpg']
215550|['rpg']
215630|['rpg']
215670|['_two_d']
215710|['_two_d', 'strategy']
215770|['strategy']
215790|['simulation']
215830|['anime', 'rpg']
215870|['rpg']
215930|['rpg', 'strategy']
216090|['strategy']
216110|['strategy']
216130|['strategy']
216150|['_two_d', 'anime', 'rpg']
216260|['simulation']
216290|['_two_d', 'puzzle']
216670|['strategy']
216890|['rpg', 'strategy']
216910|['rpg', 'strategy']
216930|['puzzle']
217200|['_two_d', 'strategy']
217290|['rpg']
217690|['puzzle']
217750|['rpg']
217790|['simulation']
218020|['rpg', 'strategy']
218040|['simulation', 'strategy']
218060|['_two_d']
218090|['puzzle', 'strategy']
218230|['rpg', 'strategy']
218410|['_two_d', 'rpg', 'strategy']
218510|['strategy']
218620|['simulation', 'strategy']
218640|['puzzle']
218680|['_two_d', 'puzzle', 'strategy']
218700|['puzzle']
218740|['_two_d', 'puzzle']
218820|['_two_d', 'rpg']
219150|['_two_d']
219190|['_two_d']
219200|['_two_d']
219340|['_two_d', 'rpg', 'strategy']
219640|['simulation']
219700|['rpg', 'strategy']
219740|['_two_d', 'simulation']
219760|['rpg']
219780|['rpg']
219830|['_two_d', 'strategy']
219890|['puzzle']
219910|['_two_d', 'puzzle']
219990|['rpg']
220090|['_two_d', 'puzzle']
220160|['simulation']
220200|['simulation', 'strategy']
220240|['rpg']
220260|['simulation']
220420|['puzzle']
220440|['anime']
220660|['strategy']
220700|['_two_d', 'anime', 'rpg']
220740|['puzzle']
220780|['_two_d', 'puzzle']
220860|['_two_d', 'puzzle']
220900|['puzzle', 'strategy']
221020|['rpg', 'simulation', 'strategy']
221100|['simulation']
221180|['strategy']
221260|['_two_d', 'puzzle']
221380|['_two_d', 'strategy']
221540|['strategy']
221640|['_two_d', 'puzzle']
221680|['simulation']
221810|['_two_d', 'puzzle']
221910|['puzzle']
222140|['_two_d', 'puzzle', 'simulation']
222160|['puzzle']
222180|['puzzle']
222420|['_two_d', 'anime']
222440|['anime']
222520|['rpg']
222640|['rpg', 'strategy']
